Timestamp, TargetID, X_mm,Y_mm, IsConfirmedHuman
81901,0,-948,1648,1901,0,1

81901,1,391,369,538,-8,1

81990,0,-948,1648,1901,0,1

81990,1,380,361,524,0,1

82079,0,-948,1648,1901,0,1

82079,1,383,337,510,0,1

82168,0,-948,1648,1901,0,1

82168,1,375,317,491,0,1

82257,0,-948,1648,1901,0,1

82257,1,366,317,484,0,1

82346,0,-948,1648,1901,0,1

82346,1,356,318,477,0,1

82435,0,-948,1648,1901,0,1

82435,1,354,278,450,0,1

82524,0,-948,1648,1901,0,1

82524,1,361,274,453,0,1

82613,0,-948,1648,1901,0,1

82613,1,371,282,466,0,1

82702,0,-948,1648,1901,0,1

82702,1,382,289,479,0,1

82791,0,-948,1648,1901,0,1

82791,1,393,295,491,0,1
